Commune,Niveau,Détails
Saint-Julien-d'Asse (04270),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Julien-d'Asse (04270),Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Julien-du-Verdon (04170),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Jurs (04410),Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Jurs (04410),Crise,zone : Bassin versant du Colostre (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Laurent-du-Verdon (04500),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Lions (04330),Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Maime (04300),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-de-Brômes (04800),Crise,zone : Bassin versant du Colostre (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-de-Brômes (04800),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-les-Eaux (04300),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-les-Eaux (04300),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-lès-Seyne (04140),Vigilance,zone : Bassin versant de la Blanche (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Martin-lès-Seyne (04140),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Michel-l'Observatoire (04870),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Paul-sur-Ubaye (04530),Vigilance,zone : Bassin versant de l'Ubaye (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Pierre (06260),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Pons (04400),Vigilance,zone : Bassin versant de l'Ubaye (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Étienne-les-Orgues (04230),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saint-Étienne-les-Orgues (04230),Crise,zone : Bassin versant du Lauzon (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sainte-Croix-du-Verdon (04500),Crise,zone : Bassin versant du Colostre (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sainte-Croix-du-Verdon (04500),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sainte-Croix-à-Lauze (04110),Alerte renforcée,zone : Bassin versant du Calavon (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sainte-Tulle (04220),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Salignac (04290),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Saumane (04150),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sausses (04320),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Selonnet (04140),Vigilance,zone : Bassin versant de la Blanche (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Selonnet (04140),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
"Senez (04330, 04270)",Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Seyne (04140),Vigilance,zone : Bassin versant de la Blanche (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Seyne (04140),Vigilance,zone : Bassin versant de la Bleone (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sigonce (04300),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sigonce (04300),Crise,zone : Bassin versant du Lauzon (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sigoyer (04200),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sigoyer (04200),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Simiane-la-Rotonde (04150),Alerte renforcée,zone : Bassin versant du Calavon (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sisteron (04200),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sisteron (04200),Alerte renforcée,zone : Bassin versant du Buech (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Soleilhas (04120),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Soleilhas (04120),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Sourribes (04290),Vigilance,zone : Bassin versant du Vancon (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Tartonne (04330),Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Thoard (04380),Vigilance,zone : Bassin versant de la Bleone (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Thorame-Basse (04170),Alerte,zone : Bassin versant du Verdon amont (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Thorame-Haute (04170),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Thorame-Haute (04170),Alerte,zone : Bassin versant du Verdon amont (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Thèze (04200),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Turriers (04250),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Turriers (04250),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ubaye-Serre-Ponçon (04340),Vigilance,zone : Bassin versant de la Blanche (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ubaye-Serre-Ponçon (04340),Vigilance,zone : Bassin versant de l'Ubaye (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Ubraye (04240),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Uvernet-Fours (04400),Vigilance,zone : Bassin versant de l'Ubaye (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vachères (04110),Alerte renforcée,zone : Bassin versant du Calavon (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vachères (04110),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Val d'Oronaye (04530),Vigilance,zone : Bassin versant de l'Ubaye (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Val-de-Chalvagne (04320),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valavoire (04250),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valensole (04210),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valensole (04210),Crise,zone : Bassin versant de l'Asse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valensole (04210),Crise,zone : Bassin versant du Colostre (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valernes (04200),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Valernes (04200),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vaumeilh (04200),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vaumeilh (04200),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Venterol (05130),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Venterol (05130),Vigilance,zone : Bassin versant du Sasse (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Verdaches (04140),Vigilance,zone : Bassin versant de la Bleone (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vergons (04170),Alerte,zone : Bassin versant du Var (partie dpt Alpes-de-Haute-Provence) (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Vergons (04170),Alerte,zone : Bassin versant du Verdon aval (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villars-Colmars (04370),Alerte,zone : Bassin versant du Verdon amont (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villemus (04110),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villemus (04110),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villeneuve (04180),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villeneuve (04180),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Villeneuve (04180),Crise,zone : Bassin versant du Lauzon (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Volonne (04290),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Volonne (04290),Vigilance,zone : Bassin versant du Vancon (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Volx (04130),Alerte,zone : Bassin versant de la Durance (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Volx (04130),Crise,zone : Bassin versant du Largue (eaux superficielles)<br>arrêté valable du 05/08/2022 au 31/10/2022
Abriès-Ristolas (05460),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Aiguilles (05470),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Ancelle (05260),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Arvieux (05350),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Aspremont (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Aspres-lès-Corps (05800),Vigilance,zone : Bassin Souloise-Séveraisse (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Aspres-sur-Buëch (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
"Aubessagne (05500, 05800)",Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Avançon (05230),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Baratier (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Barcillonnette (05110),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Barret-sur-Méouge (05300),Alerte renforcée,zone : Bassin Méouge partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Briançon (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Bréziers (05190),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Buissard (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Ceillac (05600),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Cervières (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Chabestan (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Chabottes (05260),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Champcella (05310),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Champoléon (05260),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Chanousse (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Chorges (05230),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Château-Ville-Vieille (05350),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Châteauneuf-d'Oze (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Châteauroux-les-Alpes (05380),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Châteauvieux (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Crots (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Crévoux (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Dévoluy (05250),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Dévoluy (05250),Vigilance,zone : Bassin Souloise-Séveraisse (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Embrun (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Esparron (05110),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Espinasses (05190),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Eygliers (05600),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Forest-Saint-Julien (05260),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Fouillouse (05130),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Freissinières (05310),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Furmeyer (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Gap (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Garde-Colombe (05300),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Guillestre (05600),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Jarjayes (05130),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
L'Argentière-la-Bessée (05120),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
L'Épine (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Beaume (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Bâtie-Montsaléon (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Bâtie-Neuve (05230),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Bâtie-Vieille (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Chapelle-en-Valgaudémar (05800),Vigilance,zone : Bassin Souloise-Séveraisse (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Fare-en-Champsaur (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Faurie (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Freissinouse (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Grave (05320),Vigilance,zone : Bassin Haute-Romanche (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Haute-Beaume (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Motte-en-Champsaur (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Piarre (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Roche-de-Rame (05310),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Roche-des-Arnauds (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Rochette (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Salle-les-Alpes (05240),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
La Saulce (05110),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Laragne-Montéglin (05300),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Lardier-et-Valença (05110),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Laye (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Lazer (05300),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Bersac (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Glaizil (05800),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Monêtier-les-Bains (05220),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Noyer (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Poët (05300),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Saix (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Le Sauze-du-Lac (05160),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Les Orres (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Les Vigneaux (05120),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Lettret (05130),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Manteyer (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Molines-en-Queyras (05350),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Mont-Dauphin (05600),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montbrand (05140),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montclus (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montgardin (05230),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montgenèvre (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montjay (05150),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montmaur (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Montrond (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Monêtier-Allemont (05110),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Moydans (05150),Alerte,"zone : Zone Aygues et Oule (Aygues, partie dpt Hautes-Alpes) (eaux superficielles)<br>arrêté valable du 22/04/2022 au 31/10/2022"
Moydans (05150),Crise,zone : Bassin E(A)ygues partie 05 (eaux superficielles)<br>arrêté valable du 27/07/2022 au 31/10/2022
Méreuil (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Neffes (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Nossage-et-Bénévent (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Névache (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Orcières (05170),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Orpierre (05700),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Oze (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Pelleautier (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Poligny (05500),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Prunières (05230),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Puy-Saint-André (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Puy-Saint-Eusèbe (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Puy-Saint-Pierre (05100),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Puy-Saint-Vincent (05290),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Puy-Sanières (05200),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Rabou (05400),Alerte renforcée,zone : Bassin du Buëch partie du 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Rambaud (05000),Alerte renforcée,zone : Bassin du Drac-Gapençais (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Remollon (05190),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Ribeyret (05150),Alerte,"zone : Zone Aygues et Oule (Aygues, partie dpt Hautes-Alpes) (eaux superficielles)<br>arrêté valable du 22/04/2022 au 31/10/2022"
Ribeyret (05150),Crise,zone : Bassin E(A)ygues partie 05 (eaux superficielles)<br>arrêté valable du 27/07/2022 au 31/10/2022
Risoul (05600),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Rochebrune (05190),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Rosans (05150),Alerte,"zone : Zone Aygues et Oule (Aygues, partie dpt Hautes-Alpes) (eaux superficielles)<br>arrêté valable du 22/04/2022 au 31/10/2022"
Rosans (05150),Crise,zone : Bassin E(A)ygues partie 05 (eaux superficielles)<br>arrêté valable du 27/07/2022 au 31/10/2022
Rousset (05190),Alerte,zone : Bassin Moyenne Durance Amont partie 05 (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
Réallon (05160),Alerte,zone : Bassin de la Haute-Durance (eaux superficielles)<br>arrêté valable du 21/07/2022 au 31/10/2022
